"","LATITUDE","LONGITUDE","CONDITION","THEFTCOUNT","DOT_COLOR","SAFETY_RATING"
"792",47.6758,-122.2934,"GOOD",19,"#11EE00","Safe"
"793",47.6025,-122.3358,"GOOD",85,"#4FB000","Pretty safe"
"794",47.6025,-122.3358,"GOOD",85,"#4FB000","Pretty safe"
"795",47.6038,-122.3371,"GOOD",88,"#51AE00","Pretty safe"
"796",47.6037,-122.337,"GOOD",88,"#51AE00","Pretty safe"
"797",47.6869,-122.3474,"GOOD",17,"#0FF000","Safe"
"798",47.6233,-122.3241,"GOOD",107,"#639C00","Pretty safe"
"799",47.6259,-122.3249,"GOOD",84,"#4EB100","Pretty safe"
"800",47.6138,-122.322,"GOOD",125,"#748B00","Pretty safe"
"801",47.6142,-122.322,"GOOD",125,"#748B00","Pretty safe"
"802",47.6151,-122.322,"GOOD",122,"#718E00","Pretty safe"
"803",47.6128,-122.3241,"GOOD",70,"#41BE00","Pretty safe"
"804",47.6576,-122.3134,"GOOD",33,"#1EE100","Safe"
"805",47.6577,-122.3131,"GOOD",33,"#1EE100","Safe"
"806",47.6578,-122.3134,"GOOD",33,"#1EE100","Safe"
"807",47.6579,-122.3134,"GOOD",33,"#1EE100","Safe"
"808",47.6582,-122.3133,"GOOD",50,"#2ED100","Safe"
"809",47.6586,-122.3133,"GOOD",48,"#2CD300","Safe"
"810",47.6588,-122.3133,"GOOD",48,"#2CD300","Safe"
"811",47.6589,-122.3133,"GOOD",48,"#2CD300","Safe"
"812",47.6591,-122.313,"GOOD",49,"#2DD200","Safe"
"813",47.6597,-122.3133,"GOOD",49,"#2DD200","Safe"
"814",47.6656,-122.3132,"GOOD",104,"#609F00","Pretty safe"
"815",47.6656,-122.3129,"GOOD",104,"#609F00","Pretty safe"
"816",47.6152,-122.3199,"GOOD",116,"#6B9400","Pretty safe"
"817",47.6152,-122.3196,"GOOD",116,"#6B9400","Pretty safe"
"818",47.6152,-122.319,"GOOD",119,"#6E9100","Pretty safe"
"819",47.6152,-122.3183,"GOOD",117,"#6C9300","Pretty safe"
"820",47.6152,-122.3179,"GOOD",133,"#7B8400","Pretty safe"
"821",47.6152,-122.3147,"GOOD",85,"#4FB000","Pretty safe"
"822",47.6152,-122.3144,"GOOD",89,"#52AD00","Pretty safe"
"823",47.6154,-122.313,"GOOD",93,"#56A900","Pretty safe"
"824",47.6154,-122.314,"GOOD",86,"#50AF00","Pretty safe"
"825",47.6178,-122.3244,"GOOD",160,"#946B00","Pretty unsafe"
"826",47.62,-122.3221,"GOOD",151,"#8C7300","Pretty unsafe"
"827",47.6215,-122.3219,"GOOD",101,"#5DA200","Pretty safe"
"828",47.6231,-122.3219,"GOOD",99,"#5CA300","Pretty safe"
"829",47.6106,-122.327,"GOOD",80,"#4AB500","Pretty safe"
"830",47.6107,-122.3269,"GOOD",80,"#4AB500","Pretty safe"
"831",47.6106,-122.327,"GOOD",80,"#4AB500","Pretty safe"
"832",47.6105,-122.3273,"GOOD",91,"#54AB00","Pretty safe"
"833",47.6124,-122.3222,"GOOD",81,"#4BB400","Pretty safe"
"834",47.6752,-122.3175,"GOOD",34,"#1FE000","Safe"
"835",47.6753,-122.3172,"GOOD",32,"#1DE200","Safe"
"836",47.6755,-122.3172,"GOOD",30,"#1BE400","Safe"
"837",47.676,-122.3173,"GOOD",29,"#1AE500","Safe"
"838",47.6763,-122.3173,"GOOD",29,"#1AE500","Safe"
"839",47.676,-122.3175,"GOOD",29,"#1AE500","Safe"
"840",47.6767,-122.3173,"GOOD",29,"#1AE500","Safe"
"841",47.6539,-122.3442,"GOOD",72,"#43BC00","Pretty safe"
"842",47.6116,-122.3453,"GOOD",95,"#58A700","Pretty safe"
"843",47.6133,-122.3486,"GOOD",61,"#38C700","Safe"
"844",47.6137,-122.3493,"GOOD",69,"#40BF00","Pretty safe"
"845",47.6146,-122.3503,"GOOD",65,"#3CC300","Safe"
"846",47.6149,-122.3509,"GOOD",55,"#33CC00","Safe"
"847",47.6678,-122.3132,"GOOD",107,"#639C00","Pretty safe"
"848",47.6673,-122.3129,"GOOD",106,"#629D00","Pretty safe"
"849",47.668,-122.3129,"GOOD",93,"#56A900","Pretty safe"
"850",47.6683,-122.3129,"GOOD",83,"#4DB200","Pretty safe"
"851",47.6669,-122.3129,"GOOD",109,"#659A00","Pretty safe"
"852",47.6674,-122.3129,"GOOD",106,"#629D00","Pretty safe"
"853",47.6121,-122.3486,"GOOD",43,"#28D700","Safe"
"854",47.6122,-122.3488,"POOR",43,"#28D700","Safe"
"855",47.6131,-122.3501,"GOOD",39,"#24DB00","Safe"
"856",47.6185,-122.3584,"GOOD",28,"#1AE500","Safe"
"857",47.6785,-122.3173,"GOOD",29,"#1AE500","Safe"
"858",47.5947,-122.3094,"GOOD",24,"#16E900","Safe"
"859",47.5947,-122.3094,"GOOD",24,"#16E900","Safe"
"860",47.5946,-122.3093,"GOOD",24,"#16E900","Safe"
"861",47.5946,-122.3093,"GOOD",24,"#16E900","Safe"
"862",47.6796,-122.3175,"GOOD",22,"#14EB00","Safe"
"863",47.6688,-122.384,"GOOD",105,"#619E00","Pretty safe"
"864",47.6686,-122.3837,"GOOD",104,"#609F00","Pretty safe"
"865",47.6688,-122.3845,"GOOD",104,"#609F00","Pretty safe"
"866",47.6688,-122.3889,"GOOD",44,"#28D700","Safe"
"867",47.6686,-122.3937,"GOOD",26,"#18E700","Safe"
"868",47.6686,-122.393,"GOOD",25,"#17E800","Safe"
"869",47.6686,-122.393,"GOOD",25,"#17E800","Safe"
"870",47.6687,-122.3931,"GOOD",26,"#18E700","Safe"
"871",47.6687,-122.3943,"GOOD",26,"#18E700","Safe"
"872",47.6687,-122.395,"GOOD",32,"#1DE200","Safe"
"873",47.655,-122.3486,"GOOD",64,"#3BC400","Safe"
"874",47.6165,-122.3341,"GOOD",134,"#7C8300","Pretty safe"
"875",47.6547,-122.3486,"GOOD",67,"#3EC100","Safe"
"876",47.6682,-122.2751,"GOOD",1,"#00FF00","Very safe"
"877",47.6682,-122.2757,"GOOD",1,"#00FF00","Very safe"
"878",47.6808,-122.3554,"GOOD",19,"#11EE00","Safe"
"879",47.681,-122.3552,"GOOD",18,"#10EF00","Safe"
"880",47.6825,-122.3552,"GOOD",13,"#0CF300","Very safe"
"881",47.6821,-122.3554,"GOOD",15,"#0DF200","Safe"
"882",47.6822,-122.3552,"GOOD",15,"#0DF200","Safe"
"883",47.6825,-122.3554,"GOOD",13,"#0CF300","Very safe"
"884",47.6824,-122.3552,"GOOD",13,"#0CF300","Very safe"
"885",47.683,-122.3554,"GOOD",14,"#0DF200","Safe"
"886",47.6827,-122.3552,"GOOD",14,"#0DF200","Safe"
"887",47.6837,-122.3554,"GOOD",16,"#0EF100","Safe"
"888",47.6867,-122.3552,"GOOD",17,"#0FF000","Safe"
"889",47.6142,-122.3476,"GOOD",89,"#52AD00","Pretty safe"
"890",47.6146,-122.3471,"GOOD",95,"#58A700","Pretty safe"
"891",47.5402,-122.3224,"GOOD",3,"#02FD00","Very safe"
"892",47.648,-122.3397,"GOOD",29,"#1AE500","Safe"
"893",47.6207,-122.3315,"GOOD",114,"#6A9500","Pretty safe"
"894",47.6382,-122.3881,"GOOD",0,"#00FF00","Very safe"
"895",47.648,-122.3393,"GOOD",29,"#1AE500","Safe"
"896",47.6507,-122.3506,"GOOD",85,"#4FB000","Pretty safe"
"897",47.6505,-122.3503,"FAIR",76,"#46B900","Pretty safe"
"898",47.6506,-122.3509,"GOOD",85,"#4FB000","Pretty safe"
"899",47.6496,-122.3446,"GOOD",64,"#3BC400","Safe"
"900",47.6649,-122.3172,"GOOD",84,"#4EB100","Pretty safe"
"901",47.6648,-122.3128,"GOOD",90,"#53AC00","Pretty safe"
"902",47.6269,-122.3071,"GOOD",18,"#10EF00","Safe"
"903",47.6287,-122.3564,"GOOD",23,"#15EA00","Safe"
"904",47.6876,-122.3552,"GOOD",23,"#15EA00","Safe"
"905",47.6873,-122.3554,"GOOD",31,"#1CE300","Safe"
"906",47.6871,-122.3552,"GOOD",17,"#0FF000","Safe"
"907",47.6894,-122.3552,"GOOD",27,"#19E600","Safe"
"908",47.606,-122.3333,"GOOD",162,"#966900","Pretty unsafe"
"909",47.6095,-122.3246,"GOOD",63,"#3AC500","Safe"
"910",47.6101,-122.3231,"GOOD",73,"#43BC00","Pretty safe"
"911",47.6106,-122.3224,"GOOD",74,"#44BB00","Pretty safe"
"912",47.6106,-122.322,"GOOD",71,"#42BD00","Pretty safe"
"913",47.6104,-122.3223,"GOOD",73,"#43BC00","Pretty safe"
"914",47.6107,-122.3221,"GOOD",73,"#43BC00","Pretty safe"
"915",47.5643,-122.3776,"GOOD",7,"#06F900","Very safe"
"916",47.5625,-122.3796,"GOOD",17,"#0FF000","Safe"
"917",47.6187,-122.3543,"GOOD",87,"#50AF00","Pretty safe"
"918",47.6026,-122.3362,"GOOD",84,"#4EB100","Pretty safe"
"919",47.6018,-122.3351,"GOOD",90,"#53AC00","Pretty safe"
"920",47.6016,-122.3323,"GOOD",119,"#6E9100","Pretty safe"
"921",47.6214,-122.2925,"GOOD",7,"#06F900","Very safe"
"922",47.655,-122.3201,"FAIR",41,"#26D900","Safe"
"923",47.655,-122.32,"GOOD",37,"#22DD00","Safe"
"924",47.655,-122.3201,"GOOD",41,"#26D900","Safe"
"925",47.6129,-122.3183,"GOOD",94,"#57A800","Pretty safe"
"926",47.613,-122.3187,"GOOD",133,"#7B8400","Pretty safe"
"927",47.7193,-122.2942,"GOOD",41,"#26D900","Safe"
"928",47.7193,-122.294,"GOOD",41,"#26D900","Safe"
"929",47.6113,-122.3422,"GOOD",178,"#A55A00","Pretty unsafe"
"930",47.6128,-122.3405,"GOOD",197,"#B74800","Pretty unsafe"
"931",47.6129,-122.3405,"GOOD",196,"#B64900","Pretty unsafe"
"932",47.613,-122.3403,"GOOD",199,"#B94600","Pretty unsafe"
"933",47.6133,-122.3398,"GOOD",201,"#BB4400","Pretty unsafe"
"934",47.6136,-122.3395,"GOOD",185,"#AC5300","Pretty unsafe"
"935",47.6515,-122.3517,"GOOD",88,"#51AE00","Pretty safe"
"936",47.6505,-122.3436,"GOOD",48,"#2CD300","Safe"
"937",47.6891,-122.3554,"GOOD",32,"#1DE200","Safe"
"938",47.6891,-122.355,"GOOD",20,"#12ED00","Safe"
"939",47.6891,-122.3549,"GOOD",20,"#12ED00","Safe"
"940",47.6248,-122.3462,"GOOD",65,"#3CC300","Safe"
"941",47.6048,-122.3372,"GOOD",127,"#768900","Pretty safe"
"942",47.6045,-122.3369,"GOOD",124,"#738C00","Pretty safe"
"943",47.6058,-122.3381,"GOOD",121,"#708F00","Pretty safe"
"944",47.601,-122.3293,"GOOD",105,"#619E00","Pretty safe"
"945",47.6012,-122.3294,"GOOD",106,"#629D00","Pretty safe"
"946",47.6762,-122.3227,"GOOD",88,"#51AE00","Pretty safe"
"947",47.616,-122.3381,"GOOD",165,"#996600","Pretty unsafe"
"948",47.6158,-122.3381,"GOOD",166,"#9A6500","Pretty unsafe"
"949",47.6174,-122.3381,"GOOD",105,"#619E00","Pretty safe"
"950",47.6175,-122.3385,"GOOD",110,"#669900","Pretty safe"
"951",47.6169,-122.3379,"GOOD",95,"#58A700","Pretty safe"
"952",47.6204,-122.3386,"GOOD",104,"#609F00","Pretty safe"
"953",47.6201,-122.3386,"GOOD",107,"#639C00","Pretty safe"
"954",47.6318,-122.3411,"GOOD",43,"#28D700","Safe"
"955",47.6317,-122.3411,"GOOD",43,"#28D700","Safe"
"956",47.6149,-122.3375,"GOOD",190,"#B04F00","Pretty unsafe"
"957",47.6152,-122.3374,"GOOD",180,"#A75800","Pretty unsafe"
"958",47.6169,-122.3352,"GOOD",92,"#55AA00","Pretty safe"
"959",47.6324,-122.3101,"GOOD",29,"#1AE500","Safe"
"960",47.6324,-122.31,"GOOD",29,"#1AE500","Safe"
"961",47.6684,-122.384,"GOOD",104,"#609F00","Pretty safe"
"962",47.6682,-122.384,"GOOD",87,"#50AF00","Pretty safe"
"963",47.6681,-122.3836,"GOOD",88,"#51AE00","Pretty safe"
"964",47.6669,-122.3826,"GOOD",81,"#4BB400","Pretty safe"
"965",47.6676,-122.3831,"GOOD",81,"#4BB400","Pretty safe"
"966",47.5993,-122.3337,"GOOD",74,"#44BB00","Pretty safe"
"967",47.6071,-122.3245,"GOOD",120,"#6F9000","Pretty safe"
"968",47.6091,-122.3263,"POOR",69,"#40BF00","Pretty safe"
"969",47.6687,-122.3724,"GOOD",39,"#24DB00","Safe"
"970",47.6162,-122.3499,"GOOD",69,"#40BF00","Pretty safe"
"971",47.6051,-122.3302,"GOOD",122,"#718E00","Pretty safe"
"972",47.6686,-122.3782,"GOOD",56,"#34CB00","Safe"
"973",47.6687,-122.378,"GOOD",55,"#33CC00","Safe"
"974",47.6686,-122.3787,"GOOD",85,"#4FB000","Pretty safe"
"975",47.6687,-122.378,"GOOD",55,"#33CC00","Safe"
"976",47.6686,-122.378,"GOOD",55,"#33CC00","Safe"
"977",47.6688,-122.3811,"GOOD",102,"#5EA100","Pretty safe"
"978",47.6688,-122.3807,"GOOD",88,"#51AE00","Pretty safe"
"979",47.6688,-122.3805,"GOOD",88,"#51AE00","Pretty safe"
"980",47.6686,-122.3807,"GOOD",87,"#50AF00","Pretty safe"
"981",47.6686,-122.3819,"GOOD",87,"#50AF00","Pretty safe"
"982",47.6688,-122.3819,"GOOD",88,"#51AE00","Pretty safe"
"983",47.5274,-122.3153,"GOOD",7,"#06F900","Very safe"
"984",47.6231,-122.3213,"GOOD",106,"#629D00","Pretty safe"
"985",47.6232,-122.3204,"GOOD",109,"#659A00","Pretty safe"
"986",47.6232,-122.3206,"GOOD",109,"#659A00","Pretty safe"
"987",47.6231,-122.3207,"GOOD",111,"#679800","Pretty safe"
"988",47.6756,-122.3039,"GOOD",12,"#0BF400","Very safe"
"989",47.6139,-122.314,"GOOD",106,"#629D00","Pretty safe"
"990",47.614,-122.3138,"GOOD",106,"#629D00","Pretty safe"
"991",47.6551,-122.3143,"GOOD",41,"#26D900","Safe"
"992",47.6619,-122.3141,"GOOD",93,"#56A900","Pretty safe"
"993",47.6663,-122.3143,"FAIR",95,"#58A700","Pretty safe"
"994",47.6231,-122.3128,"GOOD",38,"#23DC00","Safe"
"995",47.6471,-122.3339,"GOOD",38,"#23DC00","Safe"
"996",47.6479,-122.3338,"GOOD",41,"#26D900","Safe"
"997",47.6231,-122.3346,"GOOD",101,"#5DA200","Pretty safe"
"998",47.5217,-122.3875,"GOOD",2,"#01FE00","Very safe"
"999",47.668,-122.3811,"GOOD",104,"#609F00","Pretty safe"
"1000",47.6362,-122.3278,"GOOD",20,"#12ED00","Safe"
"1001",47.6892,-122.3441,"GOOD",39,"#24DB00","Safe"
"1002",47.6898,-122.3554,"GOOD",41,"#26D900","Safe"
"1003",47.6907,-122.3559,"FAIR",42,"#27D800","Safe"
"1004",47.6153,-122.3249,"GOOD",88,"#51AE00","Pretty safe"
"1005",47.6153,-122.3249,"GOOD",88,"#51AE00","Pretty safe"
"1006",47.6153,-122.3249,"GOOD",88,"#51AE00","Pretty safe"
"1007",47.6152,-122.3251,"GOOD",100,"#5DA200","Pretty safe"
"1008",47.6152,-122.3251,"GOOD",100,"#5DA200","Pretty safe"
"1009",47.6153,-122.3253,"GOOD",97,"#5AA500","Pretty safe"
"1010",47.6506,-122.3234,"GOOD",13,"#0CF300","Very safe"
"1011",47.6153,-122.3111,"GOOD",66,"#3DC200","Safe"
"1012",47.6158,-122.3099,"GOOD",51,"#2FD000","Safe"
"1013",47.6158,-122.31,"GOOD",51,"#2FD000","Safe"
"1014",47.6157,-122.31,"GOOD",51,"#2FD000","Safe"
"1015",47.6001,-122.334,"GOOD",76,"#46B900","Pretty safe"
"1016",47.618,-122.3046,"POOR",25,"#17E800","Safe"
"1017",47.6231,-122.3303,"GOOD",105,"#619E00","Pretty safe"
"1018",47.6529,-122.3571,"GOOD",35,"#20DF00","Safe"
"1019",47.6527,-122.3567,"GOOD",42,"#27D800","Safe"
"1020",47.6526,-122.3564,"GOOD",42,"#27D800","Safe"
"1021",47.6524,-122.3557,"GOOD",42,"#27D800","Safe"
"1022",47.6883,-122.3556,"GOOD",36,"#21DE00","Safe"
"1023",47.6192,-122.3305,"GOOD",145,"#867900","Pretty unsafe"
"1024",47.6191,-122.3305,"GOOD",128,"#778800","Pretty safe"
"1025",47.6206,-122.3305,"GOOD",132,"#7A8500","Pretty safe"
"1026",47.6198,-122.3305,"GOOD",135,"#7D8200","Pretty safe"
"1027",47.6199,-122.3305,"GOOD",135,"#7D8200","Pretty safe"
"1028",47.623,-122.3303,"GOOD",107,"#639C00","Pretty safe"
"1029",47.663,-122.3134,"GOOD",78,"#48B700","Pretty safe"
"1030",47.6099,-122.3417,"GOOD",155,"#906F00","Pretty unsafe"
"1031",47.6794,-122.3553,"GOOD",13,"#0CF300","Very safe"
"1032",47.6789,-122.3554,"GOOD",12,"#0BF400","Very safe"
"1033",47.679,-122.3554,"GOOD",12,"#0BF400","Very safe"
"1034",47.6797,-122.3553,"GOOD",13,"#0CF300","Very safe"
"1035",47.68,-122.3554,"GOOD",13,"#0CF300","Very safe"
"1036",47.6597,-122.3157,"GOOD",79,"#49B600","Pretty safe"
"1037",47.6597,-122.3159,"GOOD",86,"#50AF00","Pretty safe"
"1038",47.6165,-122.3341,"GOOD",134,"#7C8300","Pretty safe"
"1039",47.6218,-122.3373,"GOOD",119,"#6E9100","Pretty safe"
"1040",47.6107,-122.3407,"GOOD",213,"#C63900","Unsafe!"
"1041",47.6125,-122.3386,"GOOD",214,"#C73800","Unsafe!"
"1042",47.6126,-122.3381,"GOOD",223,"#CF3000","Unsafe!"
"1043",47.6137,-122.3368,"GOOD",209,"#C23D00","Unsafe!"
"1044",47.6141,-122.3366,"GOOD",193,"#B34C00","Pretty unsafe"
"1045",47.6178,-122.3318,"GOOD",105,"#619E00","Pretty safe"
"1046",47.6519,-122.3144,"GOOD",10,"#09F600","Very safe"
"1047",47.6686,-122.3328,"GOOD",11,"#0AF500","Very safe"
"1048",47.6686,-122.3328,"POOR",11,"#0AF500","Very safe"
"1049",47.6688,-122.333,"GOOD",11,"#0AF500","Very safe"
"1050",47.6688,-122.3331,"GOOD",11,"#0AF500","Very safe"
"1051",47.6187,-122.3569,"GOOD",49,"#2DD200","Safe"
"1052",47.6223,-122.3569,"GOOD",49,"#2DD200","Safe"
"1053",47.6224,-122.3569,"GOOD",50,"#2ED100","Safe"
"1054",47.6248,-122.3568,"GOOD",49,"#2DD200","Safe"
"1055",47.6251,-122.3568,"GOOD",47,"#2BD400","Safe"
"1056",47.6253,-122.3566,"GOOD",47,"#2BD400","Safe"
"1057",47.5558,-122.2702,"GOOD",0,"#00FF00","Very safe"
"1058",47.556,-122.2703,"GOOD",0,"#00FF00","Very safe"
"1059",47.6192,-122.3255,"GOOD",103,"#5FA000","Pretty safe"
"1060",47.5982,-122.3346,"GOOD",52,"#30CF00","Safe"
"1061",47.5984,-122.3337,"GOOD",60,"#37C800","Safe"
"1062",47.5983,-122.326,"GOOD",68,"#3FC000","Safe"
"1063",47.5984,-122.3258,"POOR",63,"#3AC500","Safe"
"1064",47.5983,-122.3246,"GOOD",59,"#36C900","Safe"
"1065",47.6546,-122.3205,"GOOD",38,"#23DC00","Safe"
"1066",47.6556,-122.3364,"GOOD",20,"#12ED00","Safe"
"1067",47.6826,-122.3556,"GOOD",14,"#0DF200","Safe"
"1068",47.6826,-122.3556,"GOOD",14,"#0DF200","Safe"
"1069",47.6873,-122.3417,"GOOD",29,"#1AE500","Safe"
"1070",47.6874,-122.3419,"GOOD",32,"#1DE200","Safe"
"1071",47.6989,-122.3419,"GOOD",17,"#0FF000","Safe"
"1072",47.6989,-122.3419,"GOOD",17,"#0FF000","Safe"
"1073",47.6507,-122.3427,"GOOD",46,"#2AD500","Safe"
"1074",47.6562,-122.3425,"GOOD",36,"#21DE00","Safe"
"1075",47.6572,-122.3423,"GOOD",34,"#1FE000","Safe"
"1076",47.6578,-122.3423,"GOOD",33,"#1EE100","Safe"
"1077",47.6353,-122.3571,"GOOD",15,"#0DF200","Safe"
"1078",47.6354,-122.3571,"GOOD",16,"#0EF100","Safe"
"1079",47.6369,-122.3571,"GOOD",21,"#13EC00","Safe"
"1080",47.637,-122.3571,"GOOD",21,"#13EC00","Safe"
"1081",47.6362,-122.3571,"GOOD",16,"#0EF100","Safe"
"1082",47.6368,-122.3568,"GOOD",21,"#13EC00","Safe"
"1083",47.6368,-122.3568,"GOOD",21,"#13EC00","Safe"
"1084",47.6392,-122.357,"GOOD",19,"#11EE00","Safe"
"1085",47.6386,-122.357,"GOOD",19,"#11EE00","Safe"
"1086",47.6389,-122.357,"GOOD",19,"#11EE00","Safe"
"1087",47.6569,-122.3135,"GOOD",30,"#1BE400","Safe"
"1088",47.6569,-122.3141,"GOOD",41,"#26D900","Safe"
"1089",47.6568,-122.3127,"GOOD",28,"#1AE500","Safe"
"1090",47.6568,-122.3128,"GOOD",30,"#1BE400","Safe"
"1091",47.6482,-122.3387,"GOOD",28,"#1AE500","Safe"
"1092",47.7067,-122.3015,"GOOD",1,"#00FF00","Very safe"
"1093",47.6563,-122.3622,"GOOD",30,"#1BE400","Safe"
"1094",47.6589,-122.3422,"GOOD",27,"#19E600","Safe"
"1095",47.659,-122.3422,"GOOD",27,"#19E600","Safe"
"1096",47.6028,-122.3339,"GOOD",132,"#7A8500","Pretty safe"
"1097",47.6068,-122.3242,"GOOD",120,"#6F9000","Pretty safe"
"1098",47.661,-122.3421,"GOOD",30,"#1BE400","Safe"
"1099",47.661,-122.3421,"GOOD",30,"#1BE400","Safe"
"1100",47.6608,-122.3422,"GOOD",26,"#18E700","Safe"
"1101",47.6624,-122.3418,"GOOD",29,"#1AE500","Safe"
"1102",47.6188,-122.3252,"GOOD",98,"#5BA400","Pretty safe"
"1103",47.6126,-122.3428,"GOOD",149,"#8A7500","Pretty unsafe"
"1104",47.6135,-122.3419,"GOOD",164,"#986700","Pretty unsafe"
"1105",47.6134,-122.3421,"GOOD",159,"#936C00","Pretty unsafe"
"1106",47.6227,-122.2973,"GOOD",4,"#03FC00","Very safe"
"1107",47.6475,-122.3178,"GOOD",17,"#0FF000","Safe"
"1108",47.6614,-122.3416,"GOOD",29,"#1AE500","Safe"
"1109",47.6614,-122.3417,"GOOD",30,"#1BE400","Safe"
"1110",47.6613,-122.3419,"GOOD",30,"#1BE400","Safe"
"1111",47.6614,-122.3382,"GOOD",41,"#26D900","Safe"
"1112",47.6613,-122.3384,"GOOD",48,"#2CD300","Safe"
"1113",47.6614,-122.3379,"GOOD",41,"#26D900","Safe"
"1114",47.6219,-122.3204,"GOOD",119,"#6E9100","Pretty safe"
"1115",47.6219,-122.3206,"GOOD",119,"#6E9100","Pretty safe"
"1116",47.6513,-122.3209,"GOOD",16,"#0EF100","Safe"
"1117",47.6324,-122.3521,"FAIR",11,"#0AF500","Very safe"
"1118",47.6712,-122.3144,"GOOD",75,"#45BA00","Pretty safe"
"1119",47.6905,-122.3525,"GOOD",29,"#1AE500","Safe"
"1120",47.6286,-122.3712,"GOOD",9,"#08F700","Very safe"
"1121",47.6287,-122.3713,"GOOD",9,"#08F700","Very safe"
"1122",47.6186,-122.3207,"GOOD",162,"#966900","Pretty unsafe"
"1123",47.6177,-122.321,"GOOD",125,"#748B00","Pretty safe"
"1124",47.6192,-122.3207,"GOOD",165,"#996600","Pretty unsafe"
"1125",47.6189,-122.321,"GOOD",141,"#837C00","Pretty unsafe"
"1126",47.6189,-122.321,"GOOD",141,"#837C00","Pretty unsafe"
"1127",47.6208,-122.321,"GOOD",148,"#897600","Pretty unsafe"
"1128",47.6205,-122.321,"GOOD",148,"#897600","Pretty unsafe"
"1129",47.6201,-122.321,"GOOD",144,"#867900","Pretty unsafe"
"1130",47.6201,-122.3207,"GOOD",162,"#966900","Pretty unsafe"
"1131",47.6247,-122.3208,"GOOD",84,"#4EB100","Pretty safe"
"1132",47.6249,-122.3208,"GOOD",84,"#4EB100","Pretty safe"
"1133",47.6248,-122.3211,"GOOD",84,"#4EB100","Pretty safe"
"1134",47.6249,-122.3211,"GOOD",84,"#4EB100","Pretty safe"
"1135",47.6245,-122.3211,"GOOD",86,"#50AF00","Pretty safe"
"1136",47.6216,-122.3252,"GOOD",89,"#52AD00","Pretty safe"
"1137",47.6258,-122.3253,"GOOD",69,"#40BF00","Pretty safe"
"1138",47.6255,-122.3253,"GOOD",67,"#3EC100","Safe"
"1139",47.6061,-122.3143,"GOOD",32,"#1DE200","Safe"
"1140",47.6353,-122.2789,"GOOD",1,"#00FF00","Very safe"
"1141",47.6351,-122.2792,"GOOD",1,"#00FF00","Very safe"
"1142",47.6441,-122.3039,"",28,"#1AE500","Safe"
"1143",47.6441,-122.3039,"POOR",28,"#1AE500","Safe"
"1144",47.6441,-122.3039,"FAIR",28,"#1AE500","Safe"
"1145",47.6043,-122.296,"GOOD",11,"#0AF500","Very safe"
"1146",47.6513,-122.3441,"GOOD",50,"#2ED100","Safe"
"1147",47.6606,-122.3445,"GOOD",50,"#2ED100","Safe"
"1148",47.683,-122.2951,"GOOD",2,"#01FE00","Very safe"
"1149",47.6287,-122.3071,"GOOD",26,"#18E700","Safe"
"1150",47.6061,-122.3104,"GOOD",25,"#17E800","Safe"
"1151",47.7268,-122.3373,"GOOD",1,"#00FF00","Very safe"
"1152",47.7268,-122.3374,"FAIR",1,"#00FF00","Very safe"
"1153",47.6397,-122.3261,"GOOD",35,"#20DF00","Safe"
"1154",47.6398,-122.3261,"GOOD",35,"#20DF00","Safe"
"1155",47.673,-122.3752,"GOOD",49,"#2DD200","Safe"
"1156",47.6479,-122.3364,"GOOD",42,"#27D800","Safe"
"1157",47.6479,-122.3364,"GOOD",42,"#27D800","Safe"
"1158",47.648,-122.3363,"GOOD",43,"#28D700","Safe"
"1159",47.6802,-122.3257,"GOOD",115,"#6B9400","Pretty safe"
"1160",47.6129,-122.2957,"GOOD",2,"#01FE00","Very safe"
"1161",47.6128,-122.2896,"GOOD",3,"#02FD00","Very safe"
"1162",47.6856,-122.3366,"FAIR",8,"#07F800","Very safe"
"1163",47.6857,-122.3376,"GOOD",20,"#12ED00","Safe"
"1164",47.6857,-122.3375,"GOOD",20,"#12ED00","Safe"
"1165",47.6857,-122.3374,"GOOD",18,"#10EF00","Safe"
"1166",47.6123,-122.3191,"GOOD",111,"#679800","Pretty safe"
"1167",47.6123,-122.3384,"GOOD",236,"#DB2400","Unsafe!"
"1168",47.6016,-122.2988,"GOOD",5,"#04FB00","Very safe"
"1169",47.6623,-122.294,"GOOD",6,"#05FA00","Very safe"
"1170",47.6616,-122.2933,"GOOD",6,"#05FA00","Very safe"
"1171",47.622,-122.3166,"GOOD",51,"#2FD000","Safe"
"1172",47.7032,-122.3345,"GOOD",10,"#09F600","Very safe"
"1173",47.7032,-122.3345,"GOOD",10,"#09F600","Very safe"
"1174",47.6608,-122.3363,"GOOD",55,"#33CC00","Safe"
"1175",47.6609,-122.3363,"GOOD",54,"#32CD00","Safe"
"1176",47.6609,-122.336,"GOOD",54,"#32CD00","Safe"
"1177",47.608,-122.2991,"GOOD",12,"#0BF400","Very safe"
"1178",47.608,-122.2993,"GOOD",12,"#0BF400","Very safe"
"1179",47.6219,-122.3128,"GOOD",23,"#15EA00","Safe"
"1180",47.6221,-122.3123,"GOOD",36,"#21DE00","Safe"
"1181",47.6331,-122.3521,"GOOD",10,"#09F600","Very safe"
"1182",47.6786,-122.3266,"GOOD",114,"#6A9500","Pretty safe"
"1183",47.6787,-122.3265,"GOOD",114,"#6A9500","Pretty safe"
"1184",47.6787,-122.3265,"GOOD",114,"#6A9500","Pretty safe"
